,nof_selected_features,nof_samples,min_test_error_0,min_test_error_1,min_test_error_2,min_test_error_3,min_test_error_4,min_test_error_5,min_test_error_6,min_test_error_7,min_test_error_8,min_test_error_9
14,150,20,0.0,0.8,0.4,0.4,0.4,0.2,0.4,0.4,0.2,0.6
15,160,20,0.0,0.6,0.6,0.8,0.0,0.0,0.2,0.2,0.0,0.4
16,170,20,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.6,0.0,0.2
17,180,20,0.0,0.2,0.0,0.4,0.2,0.2,0.2,0.2,0.2,0.0
18,190,20,0.4,0.0,0.0,0.2,0.4,0.4,0.4,0.0,0.2,0.2
19,200,20,0.4,0.2,0.4,0.8,0.2,0.2,0.4,0.0,0.2,0.6
20,10,40,0.4,0.5,0.4,0.1,0.3,0.4,0.6,0.5,0.4,0.3
21,20,40,0.5,0.2,0.3,0.3,0.4,0.5,0.5,0.2,0.1,0.1
22,30,40,0.1,0.4,0.0,0.2,0.0,0.0,0.1,0.4,0.2,0.3
23,40,40,0.2,0.2,0.2,0.3,0.0,0.3,0.1,0.2,0.5,0.0
24,50,40,0.3,0.1,0.2,0.2,0.3,0.4,0.4,0.5,0.3,0.2
25,60,40,0.7,0.2,0.5,0.2,0.5,0.4,0.2,0.5,0.2,0.3
26,70,40,0.4,0.5,0.2,0.3,0.1,0.2,0.6,0.3,0.4,0.0
27,80,40,0.2,0.2,0.0,0.0,0.0,0.3,0.1,0.1,0.2,0.3
28,90,40,0.2,0.1,0.0,0.4,0.3,0.4,0.2,0.0,0.1,0.0
29,100,40,0.2,0.2,0.0,0.2,0.2,0.1,0.4,0.3,0.2,0.1
30,110,40,0.5,0.3,0.1,0.2,0.2,0.2,0.4,0.2,0.2,0.2
31,120,40,0.4,0.1,0.2,0.0,0.3,0.1,0.1,0.2,0.3,0.2
32,130,40,0.1,0.0,0.1,0.3,0.1,0.5,0.2,0.2,0.2,0.0
33,140,40,0.1,0.3,0.2,0.3,0.3,0.2,0.1,0.5,0.1,0.3
34,150,40,0.0,0.1,0.1,0.0,0.1,0.3,0.2,0.3,0.2,0.4
35,160,40,0.1,0.4,0.3,0.1,0.0,0.0,0.2,0.4,0.3,0.2
36,170,40,0.2,0.1,0.2,0.1,0.1,0.3,0.3,0.2,0.4,0.3
37,180,40,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.1,0.1,0.2
38,190,40,0.2,0.0,0.4,0.1,0.2,0.4,0.1,0.0,0.1,0.3
39,200,40,0.2,0.1,0.4,0.0,0.2,0.2,0.0,0.2,0.1,0.2
40,10,60,0.5333333333333333,0.26666666666666666,0.2,0.4,0.26666666666666666,0.4,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.4666666666666667
41,20,60,0.26666666666666666,0.4,0.2,0.2,0.4,0.3333333333333333,0.4,0.13333333333333333,0.3333333333333333,0.3333333333333333
42,30,60,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.7333333333333333,0.13333333333333333,0.4,0.06666666666666667,0.13333333333333333,0.2,0.26666666666666666
43,40,60,0.3333333333333333,0.2,0.2,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.2,0.2,0.26666666666666666,0.26666666666666666
44,50,60,0.2,0.2,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.2,0.2,0.26666666666666666
45,60,60,0.13333333333333333,0.26666666666666666,0.2,0.2,0.26666666666666666,0.2,0.3333333333333333,0.13333333333333333,0.2,0.26666666666666666
46,70,60,0.2,0.26666666666666666,0.06666666666666667,0.2,0.06666666666666667,0.2,0.4,0.06666666666666667,0.3333333333333333,0.06666666666666667
47,80,60,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.4666666666666667,0.4,0.13333333333333333
48,90,60,0.13333333333333333,0.2,0.4,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.2
49,100,60,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.2,0.2,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.0,0.2
50,110,60,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.4,0.2,0.13333333333333333,0.06666666666666667
51,120,60,0.26666666666666666,0.2,0.2,0.06666666666666667,0.2,0.26666666666666666,0.2,0.3333333333333333,0.13333333333333333,0.26666666666666666
52,130,60,0.2,0.0,0.13333333333333333,0.2,0.13333333333333333,0.2,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333
53,140,60,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.06666666666666667
54,150,60,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.4,0.2,0.4,0.2,0.13333333333333333,0.13333333333333333
55,160,60,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.2,0.2,0.2,0.13333333333333333
56,170,60,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333
57,180,60,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.2,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.13333333333333333
58,190,60,0.0,0.4,0.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.3333333333333333,0.0
59,200,60,0.06666666666666667,0.0,0.13333333333333333,0.2,0.13333333333333333,0.06666666666666667,0.2,0.0,0.06666666666666667,0.2
60,10,80,0.3,0.2,0.5,0.45,0.35,0.2,0.25,0.25,0.15,0.25
61,20,80,0.35,0.35,0.2,0.35,0.3,0.2,0.3,0.15,0.45,0.25
62,30,80,0.45,0.2,0.25,0.4,0.3,0.1,0.35,0.45,0.4,0.2
63,40,80,0.2,0.25,0.15,0.2,0.35,0.1,0.45,0.25,0.35,0.45
64,50,80,0.25,0.3,0.1,0.35,0.35,0.2,0.35,0.1,0.2,0.2
65,60,80,0.2,0.2,0.2,0.2,0.3,0.25,0.35,0.25,0.35,0.3
66,70,80,0.15,0.2,0.15,0.15,0.1,0.2,0.15,0.2,0.2,0.2
67,80,80,0.3,0.3,0.3,0.15,0.1,0.3,0.2,0.15,0.3,0.1
68,90,80,0.2,0.2,0.05,0.25,0.05,0.3,0.05,0.05,0.3,0.05
69,100,80,0.05,0.05,0.15,0.05,0.2,0.25,0.25,0.25,0.2,0.05
70,110,80,0.25,0.2,0.1,0.35,0.15,0.3,0.25,0.05,0.4,0.25
71,120,80,0.35,0.25,0.25,0.1,0.15,0.1,0.15,0.2,0.3,0.15
72,130,80,0.15,0.0,0.1,0.15,0.15,0.2,0.05,0.05,0.3,0.25
73,140,80,0.2,0.0,0.1,0.05,0.15,0.05,0.2,0.1,0.15,0.2
74,150,80,0.2,0.2,0.05,0.15,0.1,0.2,0.05,0.1,0.0,0.3
75,160,80,0.05,0.1,0.05,0.1,0.1,0.05,0.1,0.2,0.2,0.1
76,170,80,0.1,0.1,0.1,0.25,0.15,0.25,0.05,0.25,0.05,0.05
77,180,80,0.1,0.05,0.1,0.2,0.1,0.1,0.0,0.1,0.15,0.05
78,190,80,0.0,0.2,0.15,0.2,0.1,0.1,0.25,0.1,0.1,0.15
79,200,80,0.1,0.1,0.05,0.1,0.15,0.1,0.15,0.15,0.25,0.25
80,10,100,0.52,0.48,0.36,0.36,0.36,0.24,0.64,0.32,0.52,0.36
81,20,100,0.24,0.32,0.6,0.16,0.32,0.28,0.2,0.24,0.4,0.28
82,30,100,0.16,0.44,0.4,0.12,0.36,0.4,0.2,0.52,0.24,0.04
83,40,100,0.16,0.2,0.28,0.24,0.2,0.32,0.36,0.52,0.44,0.2
84,50,100,0.16,0.28,0.08,0.24,0.08,0.24,0.08,0.24,0.32,0.16
85,60,100,0.28,0.08,0.16,0.16,0.24,0.08,0.12,0.24,0.24,0.08
86,70,100,0.04,0.12,0.2,0.28,0.2,0.24,0.12,0.04,0.16,0.08
87,80,100,0.28,0.16,0.12,0.24,0.16,0.16,0.12,0.2,0.04,0.08
88,90,100,0.16,0.12,0.28,0.08,0.16,0.24,0.32,0.12,0.16,0.08
89,100,100,0.12,0.28,0.08,0.24,0.16,0.12,0.16,0.24,0.24,0.08
90,110,100,0.2,0.08,0.16,0.12,0.2,0.24,0.24,0.24,0.08,0.24
91,120,100,0.2,0.32,0.2,0.12,0.08,0.08,0.04,0.12,0.24,0.32
92,130,100,0.2,0.12,0.16,0.12,0.12,0.2,0.2,0.08,0.2,0.12
93,140,100,0.24,0.04,0.28,0.04,0.12,0.12,0.04,0.12,0.04,0.08
94,150,100,0.28,0.2,0.24,0.08,0.08,0.0,0.12,0.2,0.08,0.2
95,160,100,0.2,0.32,0.16,0.16,0.16,0.12,0.04,0.08,0.2,0.2
96,170,100,0.16,0.08,0.0,0.04,0.16,0.16,0.08,0.12,0.24,0.12
97,180,100,0.12,0.08,0.16,0.0,0.04,0.16,0.2,0.08,0.12,0.16
98,190,100,0.16,0.24,0.16,0.12,0.12,0.04,0.2,0.16,0.04,0.16
99,200,100,0.08,0.16,0.2,0.16,0.24,0.16,0.08,0.2,0.36,0.04
100,10,120,0.2,0.26666666666666666,0.3,0.43333333333333335,0.4,0.06666666666666667,0.4,0.23333333333333334,0.36666666666666664,0.43333333333333335
101,20,120,0.36666666666666664,0.3333333333333333,0.26666666666666666,0.2,0.3333333333333333,0.16666666666666666,0.5,0.26666666666666666,0.16666666666666666,0.2
102,30,120,0.2,0.1,0.43333333333333335,0.16666666666666666,0.3333333333333333,0.3,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.2
103,40,120,0.2,0.16666666666666666,0.2,0.13333333333333333,0.13333333333333333,0.23333333333333334,0.36666666666666664,0.2,0.1,0.3333333333333333
104,50,120,0.16666666666666666,0.06666666666666667,0.3,0.36666666666666664,0.23333333333333334,0.2,0.2,0.13333333333333333,0.16666666666666666,0.16666666666666666
105,60,120,0.23333333333333334,0.3333333333333333,0.13333333333333333,0.1,0.26666666666666666,0.23333333333333334,0.26666666666666666,0.3,0.16666666666666666,0.13333333333333333
106,70,120,0.13333333333333333,0.3,0.16666666666666666,0.3,0.2,0.23333333333333334,0.2,0.3,0.16666666666666666,0.13333333333333333
107,80,120,0.2,0.13333333333333333,0.1,0.1,0.2,0.1,0.1,0.16666666666666666,0.06666666666666667,0.1
108,90,120,0.1,0.23333333333333334,0.16666666666666666,0.16666666666666666,0.2,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.36666666666666664
109,100,120,0.06666666666666667,0.16666666666666666,0.16666666666666666,0.23333333333333334,0.06666666666666667,0.1,0.13333333333333333,0.23333333333333334,0.16666666666666666,0.23333333333333334
110,110,120,0.0,0.06666666666666667,0.16666666666666666,0.13333333333333333,0.1,0.13333333333333333,0.13333333333333333,0.2,0.1,0.1
111,120,120,0.03333333333333333,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.03333333333333333,0.23333333333333334,0.13333333333333333,0.13333333333333333,0.1,0.16666666666666666
112,130,120,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.1,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.1,0.03333333333333333
113,140,120,0.26666666666666666,0.16666666666666666,0.2,0.13333333333333333,0.1,0.03333333333333333,0.23333333333333334,0.13333333333333333,0.13333333333333333,0.16666666666666666
114,150,120,0.3,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.1,0.1,0.16666666666666666,0.1,0.06666666666666667,0.1
115,160,120,0.2,0.1,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.2,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0
116,170,120,0.1,0.03333333333333333,0.1,0.23333333333333334,0.1,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.1
117,180,120,0.26666666666666666,0.06666666666666667,0.16666666666666666,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.16666666666666666,0.1,0.1,0.2
118,190,120,0.2,0.23333333333333334,0.1,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.23333333333333334,0.23333333333333334,0.1
119,200,120,0.06666666666666667,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.1,0.1,0.1,0.1
120,10,140,0.37142857142857144,0.2571428571428571,0.34285714285714286,0.5142857142857142,0.2571428571428571,0.4,0.5142857142857142,0.4857142857142857,0.37142857142857144,0.37142857142857144
121,20,140,0.3142857142857143,0.11428571428571428,0.2857142857142857,0.2,0.34285714285714286,0.2857142857142857,0.2857142857142857,0.34285714285714286,0.42857142857142855,0.3142857142857143
122,30,140,0.3142857142857143,0.08571428571428572,0.2571428571428571,0.22857142857142856,0.14285714285714285,0.37142857142857144,0.14285714285714285,0.22857142857142856,0.2857142857142857,0.22857142857142856
123,40,140,0.11428571428571428,0.22857142857142856,0.17142857142857143,0.05714285714285714,0.22857142857142856,0.4,0.2857142857142857,0.2571428571428571,0.3142857142857143,0.11428571428571428
124,50,140,0.2,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2571428571428571,0.22857142857142856,0.05714285714285714,0.14285714285714285,0.2,0.05714285714285714
125,60,140,0.14285714285714285,0.11428571428571428,0.14285714285714285,0.2571428571428571,0.22857142857142856,0.08571428571428572,0.4,0.11428571428571428,0.17142857142857143,0.22857142857142856
126,70,140,0.11428571428571428,0.08571428571428572,0.2,0.14285714285714285,0.2571428571428571,0.22857142857142856,0.14285714285714285,0.14285714285714285,0.22857142857142856,0.17142857142857143
127,80,140,0.11428571428571428,0.08571428571428572,0.2,0.2857142857142857,0.17142857142857143,0.17142857142857143,0.34285714285714286,0.02857142857142857,0.14285714285714285,0.17142857142857143
128,90,140,0.17142857142857143,0.14285714285714285,0.2571428571428571,0.2571428571428571,0.11428571428571428,0.14285714285714285,0.2,0.14285714285714285,0.2571428571428571,0.2
129,100,140,0.22857142857142856,0.22857142857142856,0.17142857142857143,0.3142857142857143,0.05714285714285714,0.17142857142857143,0.14285714285714285,0.14285714285714285,0.22857142857142856,0.2
130,110,140,0.22857142857142856,0.22857142857142856,0.05714285714285714,0.2,0.2,0.05714285714285714,0.22857142857142856,0.22857142857142856,0.05714285714285714,0.05714285714285714
131,120,140,0.2,0.08571428571428572,0.11428571428571428,0.11428571428571428,0.14285714285714285,0.14285714285714285,0.05714285714285714,0.11428571428571428,0.2857142857142857,0.2
132,130,140,0.11428571428571428,0.17142857142857143,0.02857142857142857,0.14285714285714285,0.08571428571428572,0.11428571428571428,0.2571428571428571,0.11428571428571428,0.2,0.2857142857142857
133,140,140,0.08571428571428572,0.22857142857142856,0.08571428571428572,0.22857142857142856,0.3142857142857143,0.14285714285714285,0.14285714285714285,0.2,0.08571428571428572,0.2
134,150,140,0.11428571428571428,0.08571428571428572,0.11428571428571428,0.11428571428571428,0.02857142857142857,0.08571428571428572,0.14285714285714285,0.2571428571428571,0.14285714285714285,0.2
135,160,140,0.17142857142857143,0.08571428571428572,0.2,0.11428571428571428,0.08571428571428572,0.05714285714285714,0.2,0.08571428571428572,0.22857142857142856,0.11428571428571428
136,170,140,0.14285714285714285,0.02857142857142857,0.11428571428571428,0.05714285714285714,0.08571428571428572,0.11428571428571428,0.17142857142857143,0.22857142857142856,0.17142857142857143,0.14285714285714285
137,180,140,0.2571428571428571,0.17142857142857143,0.2,0.11428571428571428,0.08571428571428572,0.14285714285714285,0.22857142857142856,0.17142857142857143,0.08571428571428572,0.14285714285714285
138,190,140,0.2,0.14285714285714285,0.11428571428571428,0.2,0.14285714285714285,0.11428571428571428,0.08571428571428572,0.14285714285714285,0.02857142857142857,0.11428571428571428
139,200,140,0.08571428571428572,0.08571428571428572,0.2857142857142857,0.05714285714285714,0.17142857142857143,0.2,0.2,0.08571428571428572,0.17142857142857143,0.17142857142857143
140,10,160,0.35,0.475,0.45,0.45,0.45,0.35,0.45,0.425,0.375,0.275
141,20,160,0.225,0.25,0.225,0.35,0.45,0.125,0.25,0.325,0.275,0.425
142,30,160,0.4,0.325,0.325,0.3,0.3,0.125,0.275,0.35,0.45,0.225
143,40,160,0.425,0.375,0.35,0.4,0.2,0.15,0.225,0.25,0.125,0.15
144,50,160,0.1,0.2,0.05,0.325,0.35,0.15,0.35,0.275,0.125,0.35
145,60,160,0.175,0.425,0.3,0.275,0.125,0.425,0.2,0.325,0.275,0.125
146,70,160,0.1,0.225,0.225,0.225,0.275,0.125,0.25,0.25,0.15,0.1
147,80,160,0.175,0.125,0.225,0.075,0.15,0.125,0.2,0.1,0.225,0.225
148,90,160,0.05,0.175,0.125,0.075,0.275,0.275,0.3,0.25,0.225,0.275
149,100,160,0.175,0.125,0.2,0.325,0.25,0.1,0.075,0.075,0.05,0.175
150,110,160,0.05,0.1,0.125,0.15,0.2,0.15,0.2,0.1,0.125,0.225
151,120,160,0.3,0.075,0.1,0.075,0.15,0.25,0.175,0.125,0.025,0.05
152,130,160,0.175,0.25,0.1,0.05,0.1,0.25,0.25,0.125,0.15,0.225
153,140,160,0.075,0.175,0.15,0.175,0.1,0.175,0.1,0.375,0.075,0.2
154,150,160,0.1,0.2,0.075,0.1,0.175,0.225,0.125,0.2,0.225,0.175
155,160,160,0.3,0.2,0.1,0.075,0.05,0.2,0.175,0.175,0.2,0.125
156,170,160,0.025,0.225,0.1,0.2,0.15,0.225,0.05,0.15,0.05,0.05
157,180,160,0.125,0.1,0.1,0.225,0.175,0.1,0.075,0.1,0.15,0.225
158,190,160,0.25,0.075,0.15,0.1,0.175,0.05,0.2,0.2,0.05,0.225
159,200,160,0.15,0.175,0.15,0.075,0.15,0.125,0.05,0.15,0.125,0.15
160,10,180,0.4,0.37777777777777777,0.4,0.2222222222222222,0.28888888888888886,0.28888888888888886,0.37777777777777777,0.5111111111111111,0.4444444444444444,0.4666666666666667
161,20,180,0.26666666666666666,0.4,0.26666666666666666,0.3111111111111111,0.24444444444444444,0.28888888888888886,0.2222222222222222,0.28888888888888886,0.35555555555555557,0.4222222222222222
162,30,180,0.26666666666666666,0.26666666666666666,0.28888888888888886,0.08888888888888889,0.2222222222222222,0.5111111111111111,0.24444444444444444,0.26666666666666666,0.17777777777777778,0.28888888888888886
163,40,180,0.13333333333333333,0.2222222222222222,0.2,0.24444444444444444,0.26666666666666666,0.1111111111111111,0.28888888888888886,0.4222222222222222,0.08888888888888889,0.3111111111111111
164,50,180,0.26666666666666666,0.17777777777777778,0.28888888888888886,0.26666666666666666,0.17777777777777778,0.24444444444444444,0.17777777777777778,0.15555555555555556,0.17777777777777778,0.15555555555555556
165,60,180,0.2,0.1111111111111111,0.17777777777777778,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2,0.08888888888888889,0.044444444444444446,0.15555555555555556
166,70,180,0.08888888888888889,0.15555555555555556,0.13333333333333333,0.15555555555555556,0.1111111111111111,0.2,0.08888888888888889,0.26666666666666666,0.2222222222222222,0.26666666666666666
167,80,180,0.15555555555555556,0.17777777777777778,0.26666666666666666,0.13333333333333333,0.15555555555555556,0.2,0.1111111111111111,0.1111111111111111,0.26666666666666666,0.26666666666666666
168,90,180,0.08888888888888889,0.2222222222222222,0.17777777777777778,0.24444444444444444,0.15555555555555556,0.15555555555555556,0.13333333333333333,0.24444444444444444,0.2,0.2222222222222222
169,100,180,0.24444444444444444,0.2222222222222222,0.26666666666666666,0.13333333333333333,0.2222222222222222,0.15555555555555556,0.3333333333333333,0.26666666666666666,0.06666666666666667,0.17777777777777778
170,110,180,0.13333333333333333,0.2222222222222222,0.17777777777777778,0.2,0.06666666666666667,0.17777777777777778,0.06666666666666667,0.2222222222222222,0.08888888888888889,0.2222222222222222
171,120,180,0.13333333333333333,0.2,0.1111111111111111,0.17777777777777778,0.2,0.08888888888888889,0.1111111111111111,0.2,0.17777777777777778,0.13333333333333333
172,130,180,0.08888888888888889,0.06666666666666667,0.08888888888888889,0.15555555555555556,0.08888888888888889,0.15555555555555556,0.15555555555555556,0.2,0.15555555555555556,0.044444444444444446
173,140,180,0.13333333333333333,0.17777777777777778,0.35555555555555557,0.13333333333333333,0.2,0.1111111111111111,0.08888888888888889,0.13333333333333333,0.06666666666666667,0.13333333333333333
174,150,180,0.13333333333333333,0.15555555555555556,0.15555555555555556,0.06666666666666667,0.17777777777777778,0.15555555555555556,0.17777777777777778,0.2222222222222222,0.08888888888888889,0.06666666666666667
175,160,180,0.06666666666666667,0.08888888888888889,0.15555555555555556,0.1111111111111111,0.2222222222222222,0.08888888888888889,0.28888888888888886,0.13333333333333333,0.15555555555555556,0.1111111111111111
176,170,180,0.08888888888888889,0.13333333333333333,0.044444444444444446,0.044444444444444446,0.08888888888888889,0.2,0.2,0.15555555555555556,0.24444444444444444,0.15555555555555556
177,180,180,0.15555555555555556,0.17777777777777778,0.13333333333333333,0.08888888888888889,0.1111111111111111,0.17777777777777778,0.13333333333333333,0.15555555555555556,0.24444444444444444,0.1111111111111111
178,190,180,0.13333333333333333,0.08888888888888889,0.06666666666666667,0.1111111111111111,0.08888888888888889,0.15555555555555556,0.17777777777777778,0.15555555555555556,0.13333333333333333,0.15555555555555556
179,200,180,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.2222222222222222,0.08888888888888889,0.06666666666666667,0.17777777777777778,0.24444444444444444,0.1111111111111111,0.08888888888888889
180,10,200,0.42,0.32,0.22,0.3,0.4,0.4,0.34,0.44,0.32,0.32
181,20,200,0.08,0.28,0.3,0.34,0.38,0.36,0.22,0.46,0.42,0.14
182,30,200,0.32,0.26,0.4,0.38,0.24,0.28,0.34,0.3,0.24,0.32
183,40,200,0.46,0.28,0.12,0.32,0.14,0.44,0.28,0.38,0.2,0.3
184,50,200,0.1,0.2,0.34,0.18,0.32,0.2,0.28,0.26,0.18,0.14
185,60,200,0.16,0.3,0.32,0.02,0.14,0.22,0.26,0.24,0.16,0.26
186,70,200,0.24,0.16,0.18,0.1,0.26,0.12,0.16,0.2,0.18,0.12
187,80,200,0.28,0.2,0.16,0.1,0.1,0.1,0.28,0.18,0.18,0.22
188,90,200,0.24,0.12,0.22,0.18,0.24,0.2,0.2,0.24,0.16,0.12
189,100,200,0.16,0.18,0.24,0.08,0.08,0.22,0.14,0.3,0.12,0.1
190,110,200,0.18,0.12,0.08,0.16,0.26,0.14,0.26,0.18,0.1,0.36
191,120,200,0.1,0.2,0.08,0.22,0.2,0.16,0.36,0.24,0.1,0.14
192,130,200,0.34,0.14,0.18,0.14,0.22,0.12,0.12,0.24,0.1,0.18
193,140,200,0.16,0.1,0.22,0.18,0.26,0.12,0.14,0.14,0.1,0.08
194,150,200,0.18,0.2,0.2,0.1,0.16,0.1,0.06,0.1,0.22,0.08
195,160,200,0.02,0.14,0.18,0.26,0.2,0.06,0.1,0.08,0.22,0.24
196,170,200,0.08,0.26,0.16,0.18,0.16,0.16,0.16,0.02,0.14,0.24
197,180,200,0.14,0.08,0.06,0.1,0.08,0.12,0.24,0.16,0.1,0.16
198,190,200,0.12,0.2,0.12,0.06,0.18,0.14,0.12,0.16,0.12,0.08
199,200,200,0.14,0.28,0.12,0.14,0.08,0.08,0.12,0.22,0.08,0.1
200,10,220,0.32727272727272727,0.41818181818181815,0.2,0.509090909090909,0.34545454545454546,0.4727272727272727,0.4,0.2909090909090909,0.41818181818181815,0.4
201,20,220,0.16363636363636364,0.23636363636363636,0.41818181818181815,0.45454545454545453,0.41818181818181815,0.2727272727272727,0.2545454545454545,0.41818181818181815,0.09090909090909091,0.38181818181818183
202,30,220,0.16363636363636364,0.2727272727272727,0.16363636363636364,0.16363636363636364,0.4,0.2545454545454545,0.2545454545454545,0.16363636363636364,0.2,0.12727272727272726
203,40,220,0.36363636363636365,0.34545454545454546,0.18181818181818182,0.21818181818181817,0.45454545454545453,0.21818181818181817,0.09090909090909091,0.10909090909090909,0.23636363636363636,0.41818181818181815
204,50,220,0.2,0.12727272727272726,0.2,0.18181818181818182,0.2,0.2909090909090909,0.23636363636363636,0.2,0.03636363636363636,0.10909090909090909
205,60,220,0.21818181818181817,0.2,0.2545454545454545,0.3090909090909091,0.21818181818181817,0.12727272727272726,0.12727272727272726,0.2909090909090909,0.16363636363636364,0.2727272727272727
206,70,220,0.14545454545454545,0.12727272727272726,0.23636363636363636,0.2909090909090909,0.2545454545454545,0.10909090909090909,0.3090909090909091,0.10909090909090909,0.21818181818181817,0.23636363636363636
207,80,220,0.2727272727272727,0.09090909090909091,0.10909090909090909,0.10909090909090909,0.12727272727272726,0.2909090909090909,0.21818181818181817,0.14545454545454545,0.4,0.36363636363636365
208,90,220,0.16363636363636364,0.36363636363636365,0.2545454545454545,0.10909090909090909,0.18181818181818182,0.23636363636363636,0.2545454545454545,0.10909090909090909,0.12727272727272726,0.07272727272727272
209,100,220,0.23636363636363636,0.18181818181818182,0.14545454545454545,0.34545454545454546,0.14545454545454545,0.16363636363636364,0.18181818181818182,0.2545454545454545,0.21818181818181817,0.2
210,110,220,0.23636363636363636,0.2727272727272727,0.16363636363636364,0.14545454545454545,0.12727272727272726,0.12727272727272726,0.2,0.16363636363636364,0.12727272727272726,0.21818181818181817
211,120,220,0.16363636363636364,0.16363636363636364,0.12727272727272726,0.09090909090909091,0.14545454545454545,0.16363636363636364,0.12727272727272726,0.14545454545454545,0.21818181818181817,0.2
212,130,220,0.10909090909090909,0.16363636363636364,0.07272727272727272,0.12727272727272726,0.23636363636363636,0.10909090909090909,0.2,0.12727272727272726,0.10909090909090909,0.10909090909090909
213,140,220,0.2,0.14545454545454545,0.12727272727272726,0.05454545454545454,0.14545454545454545,0.07272727272727272,0.14545454545454545,0.21818181818181817,0.05454545454545454,0.09090909090909091
214,150,220,0.12727272727272726,0.2,0.16363636363636364,0.14545454545454545,0.14545454545454545,0.09090909090909091,0.14545454545454545,0.12727272727272726,0.10909090909090909,0.2
215,160,220,0.10909090909090909,0.12727272727272726,0.09090909090909091,0.2545454545454545,0.07272727272727272,0.10909090909090909,0.10909090909090909,0.12727272727272726,0.16363636363636364,0.09090909090909091
216,170,220,0.18181818181818182,0.2,0.2,0.2,0.2545454545454545,0.2545454545454545,0.05454545454545454,0.12727272727272726,0.10909090909090909,0.14545454545454545
217,180,220,0.2,0.03636363636363636,0.16363636363636364,0.18181818181818182,0.18181818181818182,0.07272727272727272,0.14545454545454545,0.16363636363636364,0.18181818181818182,0.09090909090909091
218,190,220,0.18181818181818182,0.05454545454545454,0.14545454545454545,0.07272727272727272,0.14545454545454545,0.05454545454545454,0.12727272727272726,0.14545454545454545,0.12727272727272726,0.16363636363636364
219,200,220,0.12727272727272726,0.12727272727272726,0.14545454545454545,0.09090909090909091,0.07272727272727272,0.16363636363636364,0.18181818181818182,0.03636363636363636,0.07272727272727272,0.12727272727272726
220,10,240,0.5,0.4166666666666667,0.4,0.4666666666666667,0.4666666666666667,0.36666666666666664,0.38333333333333336,0.25,0.4,0.23333333333333334
221,20,240,0.18333333333333332,0.21666666666666667,0.4166666666666667,0.15,0.26666666666666666,0.11666666666666667,0.25,0.25,0.13333333333333333,0.36666666666666664
222,30,240,0.2,0.36666666666666664,0.4,0.3,0.4166666666666667,0.36666666666666664,0.11666666666666667,0.3,0.2,0.13333333333333333
223,40,240,0.13333333333333333,0.2833333333333333,0.23333333333333334,0.3,0.3,0.21666666666666667,0.25,0.26666666666666666,0.26666666666666666,0.13333333333333333
224,50,240,0.13333333333333333,0.18333333333333332,0.23333333333333334,0.16666666666666666,0.2833333333333333,0.16666666666666666,0.26666666666666666,0.4166666666666667,0.23333333333333334,0.18333333333333332
