,nof_selected_features,nof_samples,min_test_error_0,min_test_error_1,min_test_error_2,min_test_error_3,min_test_error_4,min_test_error_5,min_test_error_6,min_test_error_7,min_test_error_8,min_test_error_9
164,50,180,0.06666666666666667,0.13333333333333333,0.1111111111111111,0.15555555555555556,0.08888888888888889,0.1111111111111111,0.06666666666666667,0.15555555555555556,0.1111111111111111,0.08888888888888889
165,60,180,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.08888888888888889,0.08888888888888889,0.06666666666666667,0.06666666666666667,0.08888888888888889,0.1111111111111111
166,70,180,0.06666666666666667,0.1111111111111111,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.08888888888888889,0.022222222222222223,0.1111111111111111,0.08888888888888889
167,80,180,0.022222222222222223,0.08888888888888889,0.1111111111111111,0.08888888888888889,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.1111111111111111,0.15555555555555556,0.08888888888888889
168,90,180,0.06666666666666667,0.1111111111111111,0.1111111111111111,0.13333333333333333,0.022222222222222223,0.1111111111111111,0.044444444444444446,0.08888888888888889,0.06666666666666667,0.044444444444444446
169,100,180,0.15555555555555556,0.08888888888888889,0.06666666666666667,0.06666666666666667,0.08888888888888889,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.08888888888888889
170,110,180,0.1111111111111111,0.06666666666666667,0.15555555555555556,0.1111111111111111,0.06666666666666667,0.15555555555555556,0.06666666666666667,0.06666666666666667,0.08888888888888889,0.08888888888888889
171,120,180,0.044444444444444446,0.08888888888888889,0.08888888888888889,0.044444444444444446,0.06666666666666667,0.1111111111111111,0.1111111111111111,0.044444444444444446,0.08888888888888889,0.17777777777777778
172,130,180,0.06666666666666667,0.08888888888888889,0.08888888888888889,0.13333333333333333,0.044444444444444446,0.044444444444444446,0.13333333333333333,0.044444444444444446,0.06666666666666667,0.022222222222222223
173,140,180,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.15555555555555556,0.06666666666666667,0.13333333333333333,0.08888888888888889,0.13333333333333333,0.06666666666666667,0.06666666666666667
174,150,180,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.06666666666666667
175,160,180,0.08888888888888889,0.06666666666666667,0.0,0.06666666666666667,0.1111111111111111,0.17777777777777778,0.1111111111111111,0.022222222222222223,0.022222222222222223,0.1111111111111111
176,170,180,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.044444444444444446,0.06666666666666667,0.06666666666666667,0.044444444444444446,0.08888888888888889,0.044444444444444446
177,180,180,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.06666666666666667,0.06666666666666667,0.1111111111111111,0.08888888888888889,0.1111111111111111,0.044444444444444446,0.022222222222222223
178,190,180,0.06666666666666667,0.022222222222222223,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.08888888888888889,0.022222222222222223,0.044444444444444446
179,200,180,0.13333333333333333,0.06666666666666667,0.022222222222222223,0.022222222222222223,0.1111111111111111,0.08888888888888889,0.08888888888888889,0.1111111111111111,0.1111111111111111,0.044444444444444446
180,10,200,0.08,0.14,0.12,0.06,0.14,0.16,0.16,0.14,0.02,0.14
181,20,200,0.06,0.08,0.1,0.06,0.12,0.12,0.1,0.16,0.12,0.1
182,30,200,0.14,0.04,0.16,0.08,0.08,0.06,0.06,0.08,0.2,0.16
183,40,200,0.12,0.14,0.14,0.08,0.04,0.1,0.08,0.12,0.08,0.2
184,50,200,0.08,0.06,0.08,0.08,0.12,0.18,0.18,0.14,0.14,0.1
185,60,200,0.12,0.1,0.16,0.08,0.14,0.1,0.08,0.02,0.1,0.14
186,70,200,0.14,0.06,0.14,0.08,0.08,0.14,0.06,0.1,0.12,0.16
187,80,200,0.12,0.1,0.1,0.1,0.08,0.1,0.04,0.08,0.06,0.1
188,90,200,0.1,0.14,0.08,0.04,0.08,0.06,0.12,0.14,0.06,0.08
189,100,200,0.1,0.1,0.12,0.08,0.06,0.12,0.1,0.12,0.12,0.12
190,110,200,0.1,0.06,0.08,0.12,0.06,0.1,0.1,0.08,0.12,0.1
191,120,200,0.08,0.08,0.08,0.06,0.2,0.08,0.1,0.16,0.08,0.06
192,130,200,0.08,0.04,0.06,0.06,0.06,0.08,0.1,0.04,0.1,0.1
193,140,200,0.06,0.06,0.06,0.08,0.12,0.08,0.06,0.1,0.1,0.06
194,150,200,0.12,0.14,0.14,0.04,0.12,0.08,0.08,0.12,0.16,0.08
195,160,200,0.06,0.04,0.04,0.0,0.08,0.06,0.04,0.02,0.1,0.12
196,170,200,0.08,0.12,0.14,0.08,0.06,0.06,0.1,0.04,0.1,0.12
197,180,200,0.02,0.12,0.04,0.06,0.08,0.12,0.1,0.06,0.04,0.1
198,190,200,0.12,0.08,0.08,0.02,0.08,0.14,0.08,0.16,0.12,0.08
199,200,200,0.02,0.12,0.06,0.08,0.04,0.06,0.08,0.04,0.08,0.12
200,10,220,0.09090909090909091,0.12727272727272726,0.07272727272727272,0.07272727272727272,0.09090909090909091,0.14545454545454545,0.10909090909090909,0.14545454545454545,0.12727272727272726,0.09090909090909091
201,20,220,0.10909090909090909,0.14545454545454545,0.12727272727272726,0.09090909090909091,0.12727272727272726,0.10909090909090909,0.14545454545454545,0.09090909090909091,0.10909090909090909,0.12727272727272726
202,30,220,0.10909090909090909,0.07272727272727272,0.10909090909090909,0.05454545454545454,0.09090909090909091,0.14545454545454545,0.05454545454545454,0.03636363636363636,0.12727272727272726,0.07272727272727272
203,40,220,0.14545454545454545,0.09090909090909091,0.07272727272727272,0.10909090909090909,0.10909090909090909,0.10909090909090909,0.12727272727272726,0.07272727272727272,0.12727272727272726,0.2
