,nof_selected_features,nof_samples,min_test_error_0,min_test_error_1,min_test_error_2,min_test_error_3,min_test_error_4,min_test_error_5,min_test_error_6,min_test_error_7,min_test_error_8,min_test_error_9
0,10,100,0.24,0.16,0.2,0.2,0.12,0.08,0.08,0.2,0.2,0.16
1,20,100,0.16,0.16,0.12,0.16,0.12,0.12,0.08,0.12,0.2,0.24
2,30,100,0.12,0.2,0.2,0.24,0.12,0.16,0.04,0.16,0.16,0.16
3,40,100,0.12,0.16,0.12,0.12,0.16,0.12,0.04,0.12,0.24,0.08
4,50,100,0.12,0.08,0.16,0.12,0.08,0.08,0.12,0.08,0.16,0.08
5,60,100,0.08,0.04,0.16,0.12,0.08,0.12,0.16,0.08,0.12,0.04
6,70,100,0.08,0.04,0.12,0.12,0.04,0.12,0.2,0.16,0.08,0.12
7,80,100,0.08,0.16,0.12,0.0,0.16,0.04,0.12,0.16,0.08,0.04
8,90,100,0.08,0.0,0.08,0.0,0.16,0.08,0.08,0.08,0.04,0.04
9,100,100,0.12,0.08,0.0,0.08,0.08,0.08,0.2,0.12,0.08,0.2
10,110,100,0.24,0.04,0.04,0.12,0.16,0.04,0.04,0.04,0.08,0.16
11,120,100,0.04,0.04,0.08,0.12,0.12,0.08,0.16,0.0,0.12,0.16
12,130,100,0.0,0.0,0.04,0.08,0.04,0.12,0.04,0.12,0.04,0.0
13,140,100,0.08,0.24,0.12,0.04,0.12,0.04,0.04,0.04,0.12,0.04
14,150,100,0.04,0.08,0.24,0.08,0.08,0.08,0.08,0.08,0.08,0.0
15,160,100,0.08,0.0,0.04,0.04,0.08,0.12,0.24,0.04,0.08,0.0
16,170,100,0.04,0.04,0.04,0.16,0.04,0.12,0.04,0.16,0.04,0.12
17,180,100,0.12,0.08,0.08,0.08,0.08,0.04,0.0,0.04,0.08,0.04
18,190,100,0.0,0.16,0.04,0.12,0.08,0.08,0.16,0.2,0.12,0.08
19,200,100,0.08,0.12,0.04,0.0,0.12,0.16,0.04,0.08,0.08,0.16
20,10,200,0.2,0.1,0.12,0.14,0.1,0.06,0.18,0.12,0.1,0.1
21,20,200,0.18,0.12,0.12,0.1,0.12,0.06,0.12,0.14,0.1,0.08
22,30,200,0.06,0.1,0.06,0.1,0.14,0.04,0.06,0.06,0.08,0.12
23,40,200,0.08,0.14,0.08,0.16,0.12,0.1,0.18,0.06,0.14,0.14
24,50,200,0.16,0.06,0.12,0.06,0.12,0.06,0.06,0.06,0.08,0.12
25,60,200,0.16,0.14,0.18,0.1,0.1,0.12,0.1,0.14,0.14,0.12
26,70,200,0.14,0.1,0.1,0.1,0.06,0.08,0.1,0.06,0.14,0.16
27,80,200,0.12,0.16,0.1,0.1,0.14,0.14,0.08,0.08,0.1,0.12
28,90,200,0.1,0.12,0.12,0.12,0.18,0.06,0.1,0.08,0.08,0.12
29,100,200,0.02,0.2,0.08,0.16,0.08,0.12,0.08,0.08,0.18,0.08
30,110,200,0.14,0.14,0.12,0.1,0.1,0.08,0.04,0.06,0.08,0.16
31,120,200,0.08,0.14,0.04,0.1,0.1,0.14,0.02,0.12,0.06,0.1
32,130,200,0.06,0.1,0.12,0.08,0.06,0.12,0.06,0.02,0.06,0.1
33,140,200,0.06,0.14,0.08,0.14,0.06,0.08,0.08,0.08,0.1,0.1
34,150,200,0.18,0.06,0.04,0.08,0.08,0.02,0.1,0.06,0.06,0.1
35,160,200,0.04,0.06,0.04,0.1,0.08,0.08,0.02,0.12,0.12,0.06
36,170,200,0.1,0.12,0.1,0.04,0.02,0.0,0.1,0.1,0.12,0.08
37,180,200,0.1,0.06,0.08,0.04,0.08,0.02,0.08,0.14,0.02,0.1
38,190,200,0.12,0.08,0.12,0.08,0.08,0.02,0.04,0.04,0.08,0.1
39,200,200,0.02,0.06,0.08,0.16,0.08,0.06,0.08,0.1,0.1,0.04
40,10,300,0.12,0.13333333333333333,0.05333333333333334,0.16,0.09333333333333334,0.14666666666666667,0.09333333333333334,0.12,0.13333333333333333,0.12
41,20,300,0.12,0.12,0.10666666666666667,0.09333333333333334,0.13333333333333333,0.14666666666666667,0.16,0.12,0.13333333333333333,0.08
42,30,300,0.14666666666666667,0.08,0.14666666666666667,0.10666666666666667,0.14666666666666667,0.08,0.08,0.14666666666666667,0.13333333333333333,0.10666666666666667
43,40,300,0.09333333333333334,0.13333333333333333,0.08,0.13333333333333333,0.09333333333333334,0.06666666666666667,0.09333333333333334,0.08,0.06666666666666667,0.09333333333333334
44,50,300,0.09333333333333334,0.09333333333333334,0.09333333333333334,0.09333333333333334,0.12,0.08,0.10666666666666667,0.09333333333333334,0.10666666666666667,0.17333333333333334
45,60,300,0.10666666666666667,0.12,0.06666666666666667,0.09333333333333334,0.09333333333333334,0.13333333333333333,0.10666666666666667,0.05333333333333334,0.06666666666666667,0.10666666666666667
46,70,300,0.12,0.08,0.14666666666666667,0.08,0.12,0.09333333333333334,0.13333333333333333,0.09333333333333334,0.10666666666666667,0.06666666666666667
47,80,300,0.04,0.08,0.12,0.05333333333333334,0.09333333333333334,0.08,0.12,0.06666666666666667,0.10666666666666667,0.05333333333333334
48,90,300,0.06666666666666667,0.08,0.08,0.06666666666666667,0.05333333333333334,0.08,0.08,0.10666666666666667,0.06666666666666667,0.05333333333333334
49,100,300,0.13333333333333333,0.06666666666666667,0.09333333333333334,0.04,0.06666666666666667,0.02666666666666667,0.04,0.08,0.08,0.08
50,110,300,0.12,0.06666666666666667,0.04,0.08,0.06666666666666667,0.04,0.12,0.06666666666666667,0.12,0.14666666666666667
51,120,300,0.06666666666666667,0.16,0.09333333333333334,0.09333333333333334,0.08,0.02666666666666667,0.06666666666666667,0.10666666666666667,0.06666666666666667,0.08
52,130,300,0.06666666666666667,0.06666666666666667,0.14666666666666667,0.06666666666666667,0.05333333333333334,0.09333333333333334,0.10666666666666667,0.06666666666666667,0.08,0.06666666666666667
53,140,300,0.10666666666666667,0.09333333333333334,0.05333333333333334,0.12,0.06666666666666667,0.12,0.09333333333333334,0.09333333333333334,0.04,0.02666666666666667
54,150,300,0.04,0.08,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.09333333333333334,0.04,0.05333333333333334,0.08,0.05333333333333334
55,160,300,0.06666666666666667,0.06666666666666667,0.10666666666666667,0.04,0.08,0.06666666666666667,0.09333333333333334,0.06666666666666667,0.09333333333333334,0.08
56,170,300,0.09333333333333334,0.04,0.06666666666666667,0.05333333333333334,0.05333333333333334,0.013333333333333334,0.08,0.0,0.02666666666666667,0.10666666666666667
57,180,300,0.06666666666666667,0.09333333333333334,0.05333333333333334,0.08,0.10666666666666667,0.02666666666666667,0.12,0.013333333333333334,0.09333333333333334,0.04
58,190,300,0.08,0.13333333333333333,0.06666666666666667,0.09333333333333334,0.05333333333333334,0.09333333333333334,0.08,0.13333333333333333,0.05333333333333334,0.09333333333333334
59,200,300,0.08,0.09333333333333334,0.02666666666666667,0.02666666666666667,0.08,0.04,0.12,0.09333333333333334,0.0,0.12
60,10,400,0.11,0.12,0.14,0.14,0.13,0.08,0.1,0.11,0.15,0.16
61,20,400,0.11,0.13,0.12,0.15,0.13,0.11,0.1,0.13,0.13,0.11
62,30,400,0.12,0.1,0.13,0.14,0.16,0.09,0.16,0.09,0.1,0.16
63,40,400,0.11,0.09,0.21,0.08,0.18,0.15,0.14,0.08,0.12,0.11
64,50,400,0.1,0.14,0.11,0.1,0.11,0.14,0.14,0.12,0.09,0.07
65,60,400,0.15,0.13,0.14,0.11,0.11,0.12,0.15,0.08,0.1,0.14
66,70,400,0.18,0.11,0.11,0.1,0.12,0.18,0.13,0.13,0.1,0.16
67,80,400,0.07,0.11,0.05,0.12,0.1,0.12,0.13,0.13,0.15,0.12
68,90,400,0.14,0.11,0.12,0.13,0.1,0.11,0.14,0.1,0.08,0.09
69,100,400,0.06,0.07,0.16,0.13,0.11,0.11,0.11,0.13,0.04,0.07
70,110,400,0.1,0.06,0.12,0.16,0.09,0.07,0.07,0.09,0.07,0.11
71,120,400,0.08,0.11,0.1,0.06,0.09,0.11,0.08,0.11,0.07,0.13
72,130,400,0.08,0.08,0.04,0.08,0.1,0.08,0.08,0.08,0.1,0.11
73,140,400,0.1,0.09,0.08,0.1,0.04,0.08,0.09,0.09,0.1,0.05
74,150,400,0.07,0.08,0.09,0.1,0.11,0.08,0.09,0.09,0.06,0.11
75,160,400,0.08,0.06,0.12,0.13,0.08,0.08,0.07,0.08,0.08,0.12
76,170,400,0.15,0.06,0.06,0.07,0.06,0.1,0.13,0.08,0.08,0.04
77,180,400,0.09,0.09,0.07,0.05,0.08,0.07,0.1,0.06,0.14,0.07
78,190,400,0.13,0.1,0.11,0.14,0.06,0.08,0.09,0.07,0.08,0.08
79,200,400,0.09,0.05,0.13,0.12,0.12,0.11,0.06,0.08,0.06,0.08
80,10,500,0.128,0.088,0.088,0.088,0.08,0.072,0.104,0.104,0.064,0.112
81,20,500,0.128,0.104,0.112,0.104,0.12,0.128,0.12,0.144,0.112,0.112
82,30,500,0.104,0.088,0.112,0.12,0.104,0.12,0.152,0.12,0.096,0.104
83,40,500,0.128,0.112,0.112,0.112,0.088,0.16,0.08,0.128,0.112,0.104
84,50,500,0.184,0.072,0.128,0.128,0.08,0.096,0.112,0.096,0.16,0.088
85,60,500,0.16,0.112,0.128,0.112,0.136,0.16,0.12,0.12,0.088,0.072
86,70,500,0.16,0.12,0.112,0.08,0.12,0.056,0.048,0.04,0.104,0.08
87,80,500,0.136,0.088,0.088,0.064,0.104,0.136,0.088,0.088,0.096,0.136
88,90,500,0.08,0.088,0.112,0.096,0.088,0.096,0.112,0.096,0.16,0.104
89,100,500,0.072,0.088,0.136,0.12,0.08,0.12,0.072,0.128,0.064,0.136
90,110,500,0.08,0.096,0.104,0.136,0.088,0.072,0.08,0.048,0.136,0.112
91,120,500,0.088,0.08,0.064,0.112,0.08,0.064,0.104,0.064,0.112,0.112
92,130,500,0.08,0.112,0.064,0.08,0.128,0.064,0.096,0.112,0.072,0.08
93,140,500,0.072,0.072,0.112,0.104,0.08,0.064,0.104,0.112,0.088,0.104
94,150,500,0.096,0.112,0.168,0.064,0.088,0.096,0.072,0.064,0.096,0.072
95,160,500,0.088,0.064,0.072,0.072,0.072,0.072,0.112,0.08,0.064,0.08
96,170,500,0.104,0.12,0.08,0.12,0.12,0.08,0.104,0.096,0.104,0.08
97,180,500,0.088,0.056,0.088,0.064,0.112,0.072,0.064,0.144,0.104,0.08
98,190,500,0.056,0.088,0.08,0.096,0.08,0.096,0.064,0.088,0.072,0.104
99,200,500,0.104,0.088,0.088,0.096,0.104,0.08,0.096,0.072,0.08,0.08
100,10,600,0.10666666666666667,0.16666666666666666,0.1,0.08666666666666667,0.11333333333333333,0.10666666666666667,0.12,0.17333333333333334,0.14,0.09333333333333334
101,20,600,0.13333333333333333,0.16,0.08666666666666667,0.12,0.12,0.09333333333333334,0.14,0.10666666666666667,0.13333333333333333,0.12666666666666668
102,30,600,0.11333333333333333,0.13333333333333333,0.11333333333333333,0.10666666666666667,0.08666666666666667,0.08,0.12,0.13333333333333333,0.11333333333333333,0.14
103,40,600,0.14,0.14666666666666667,0.1,0.16666666666666666,0.14666666666666667,0.11333333333333333,0.10666666666666667,0.1,0.11333333333333333,0.1
104,50,600,0.1,0.13333333333333333,0.12,0.15333333333333332,0.09333333333333334,0.10666666666666667,0.08,0.1,0.13333333333333333,0.08666666666666667
105,60,600,0.09333333333333334,0.11333333333333333,0.1,0.11333333333333333,0.13333333333333333,0.12666666666666668,0.1,0.08666666666666667,0.13333333333333333,0.10666666666666667
106,70,600,0.1,0.1,0.12666666666666668,0.14,0.12666666666666668,0.13333333333333333,0.13333333333333333,0.10666666666666667,0.13333333333333333,0.09333333333333334
107,80,600,0.12666666666666668,0.12,0.1,0.12666666666666668,0.09333333333333334,0.1,0.08666666666666667,0.13333333333333333,0.12666666666666668,0.14
108,90,600,0.08,0.13333333333333333,0.12,0.12,0.1,0.05333333333333334,0.1,0.10666666666666667,0.12,0.14666666666666667
109,100,600,0.12666666666666668,0.08,0.1,0.07333333333333333,0.10666666666666667,0.12,0.1,0.14666666666666667,0.12,0.05333333333333334
110,110,600,0.11333333333333333,0.10666666666666667,0.08666666666666667,0.11333333333333333,0.11333333333333333,0.12,0.12,0.1,0.1,0.13333333333333333
111,120,600,0.10666666666666667,0.08666666666666667,0.12,0.10666666666666667,0.08666666666666667,0.14,0.08,0.10666666666666667,0.06666666666666667,0.10666666666666667
112,130,600,0.10666666666666667,0.1,0.10666666666666667,0.11333333333333333,0.13333333333333333,0.09333333333333334,0.11333333333333333,0.12666666666666668,0.15333333333333332,0.08666666666666667
113,140,600,0.08666666666666667,0.06666666666666667,0.08,0.11333333333333333,0.07333333333333333,0.08666666666666667,0.08,0.08666666666666667,0.1,0.11333333333333333
114,150,600,0.06,0.1,0.08,0.08,0.08,0.08,0.12666666666666668,0.1,0.1,0.05333333333333334
115,160,600,0.08,0.08,0.10666666666666667,0.06,0.08666666666666667,0.11333333333333333,0.1,0.06666666666666667,0.13333333333333333,0.12
116,170,600,0.08,0.10666666666666667,0.07333333333333333,0.08666666666666667,0.09333333333333334,0.04,0.12,0.08666666666666667,0.09333333333333334,0.15333333333333332
117,180,600,0.10666666666666667,0.07333333333333333,0.06666666666666667,0.08666666666666667,0.10666666666666667,0.07333333333333333,0.10666666666666667,0.10666666666666667,0.09333333333333334,0.07333333333333333
118,190,600,0.1,0.10666666666666667,0.06666666666666667,0.08,0.09333333333333334,0.10666666666666667,0.1,0.07333333333333333,0.08666666666666667,0.10666666666666667
119,200,600,0.06666666666666667,0.05333333333333334,0.06666666666666667,0.08,0.07333333333333333,0.06666666666666667,0.09333333333333334,0.1,0.08666666666666667,0.06666666666666667
120,10,700,0.14285714285714285,0.14857142857142858,0.14285714285714285,0.11428571428571428,0.10857142857142857,0.09142857142857143,0.08571428571428572,0.11428571428571428,0.10857142857142857,0.09142857142857143
121,20,700,0.10285714285714286,0.11428571428571428,0.14857142857142858,0.09714285714285714,0.10857142857142857,0.09142857142857143,0.10285714285714286,0.10857142857142857,0.11428571428571428,0.10285714285714286
122,30,700,0.10285714285714286,0.10857142857142857,0.09714285714285714,0.11428571428571428,0.13142857142857142,0.07428571428571429,0.10285714285714286,0.11428571428571428,0.12571428571428572,0.11428571428571428
123,40,700,0.07428571428571429,0.12,0.11428571428571428,0.12,0.07428571428571429,0.10857142857142857,0.12,0.12,0.11428571428571428,0.11428571428571428
124,50,700,0.15428571428571428,0.09714285714285714,0.10857142857142857,0.08571428571428572,0.08,0.13142857142857142,0.14285714285714285,0.11428571428571428,0.07428571428571429,0.14285714285714285
125,60,700,0.12,0.07428571428571429,0.10285714285714286,0.09714285714285714,0.09714285714285714,0.06285714285714286,0.15428571428571428,0.13714285714285715,0.12,0.08571428571428572
126,70,700,0.2,0.09142857142857143,0.07428571428571429,0.10285714285714286,0.09714285714285714,0.08,0.13714285714285715,0.07428571428571429,0.12571428571428572,0.11428571428571428
127,80,700,0.05142857142857143,0.11428571428571428,0.09714285714285714,0.12,0.14285714285714285,0.11428571428571428,0.12571428571428572,0.10285714285714286,0.07428571428571429,0.10285714285714286
128,90,700,0.09142857142857143,0.07428571428571429,0.12,0.09142857142857143,0.08,0.13142857142857142,0.11428571428571428,0.11428571428571428,0.12571428571428572,0.10285714285714286
129,100,700,0.09142857142857143,0.07428571428571429,0.06857142857142857,0.09714285714285714,0.08,0.06857142857142857,0.07428571428571429,0.09714285714285714,0.06285714285714286,0.07428571428571429
130,110,700,0.06857142857142857,0.13142857142857142,0.07428571428571429,0.06857142857142857,0.08,0.09142857142857143,0.09714285714285714,0.10857142857142857,0.10285714285714286,0.09142857142857143
131,120,700,0.07428571428571429,0.09714285714285714,0.09142857142857143,0.09714285714285714,0.08,0.10857142857142857,0.09714285714285714,0.08,0.10285714285714286,0.08571428571428572
132,130,700,0.06857142857142857,0.11428571428571428,0.10857142857142857,0.09714285714285714,0.05142857142857143,0.12571428571428572,0.09142857142857143,0.09142857142857143,0.10285714285714286,0.08571428571428572
133,140,700,0.09142857142857143,0.08571428571428572,0.09142857142857143,0.09142857142857143,0.10285714285714286,0.06857142857142857,0.12571428571428572,0.07428571428571429,0.10285714285714286,0.06857142857142857
134,150,700,0.09142857142857143,0.07428571428571429,0.07428571428571429,0.06285714285714286,0.08,0.08571428571428572,0.05714285714285714,0.06857142857142857,0.09714285714285714,0.11428571428571428
135,160,700,0.08,0.12571428571428572,0.09142857142857143,0.06857142857142857,0.08571428571428572,0.09714285714285714,0.07428571428571429,0.09142857142857143,0.09714285714285714,0.09142857142857143
136,170,700,0.06285714285714286,0.09714285714285714,0.06285714285714286,0.07428571428571429,0.13142857142857142,0.05714285714285714,0.10285714285714286,0.06285714285714286,0.09714285714285714,0.08571428571428572
137,180,700,0.10285714285714286,0.06857142857142857,0.10285714285714286,0.08571428571428572,0.11428571428571428,0.12,0.10285714285714286,0.10285714285714286,0.045714285714285714,0.07428571428571429
138,190,700,0.09714285714285714,0.11428571428571428,0.09714285714285714,0.05714285714285714,0.08,0.12571428571428572,0.07428571428571429,0.08571428571428572,0.08571428571428572,0.045714285714285714
139,200,700,0.07428571428571429,0.07428571428571429,0.06285714285714286,0.09714285714285714,0.05142857142857143,0.06857142857142857,0.06857142857142857,0.06285714285714286,0.10285714285714286,0.08
140,10,800,0.13,0.145,0.105,0.09,0.12,0.145,0.145,0.07,0.125,0.12
141,20,800,0.085,0.105,0.09,0.12,0.11,0.1,0.085,0.1,0.12,0.08
142,30,800,0.105,0.095,0.09,0.12,0.13,0.11,0.115,0.13,0.065,0.09
143,40,800,0.11,0.13,0.11,0.085,0.1,0.09,0.11,0.095,0.095,0.12
144,50,800,0.105,0.07,0.1,0.095,0.125,0.065,0.095,0.125,0.09,0.13
145,60,800,0.08,0.115,0.085,0.12,0.105,0.11,0.105,0.14,0.085,0.09
146,70,800,0.1,0.08,0.09,0.09,0.115,0.095,0.095,0.06,0.075,0.065
147,80,800,0.125,0.115,0.065,0.09,0.105,0.095,0.08,0.11,0.1,0.105
148,90,800,0.13,0.095,0.115,0.14,0.105,0.085,0.055,0.085,0.075,0.095
149,100,800,0.095,0.055,0.13,0.06,0.11,0.095,0.08,0.095,0.12,0.1
150,110,800,0.095,0.1,0.095,0.1,0.075,0.08,0.05,0.09,0.085,0.075
151,120,800,0.09,0.08,0.07,0.115,0.11,0.1,0.09,0.09,0.085,0.105
152,130,800,0.085,0.085,0.08,0.1,0.095,0.135,0.115,0.075,0.08,0.06
153,140,800,0.075,0.065,0.085,0.1,0.125,0.065,0.1,0.11,0.1,0.08
154,150,800,0.1,0.095,0.06,0.12,0.08,0.085,0.115,0.09,0.095,0.085
155,160,800,0.095,0.08,0.08,0.095,0.085,0.07,0.055,0.09,0.115,0.09
156,170,800,0.065,0.11,0.1,0.09,0.09,0.1,0.1,0.075,0.06,0.135
157,180,800,0.095,0.085,0.075,0.06,0.065,0.06,0.07,0.085,0.05,0.065
158,190,800,0.095,0.105,0.09,0.06,0.07,0.07,0.095,0.1,0.11,0.055
159,200,800,0.075,0.105,0.065,0.1,0.065,0.095,0.07,0.045,0.07,0.055
160,10,900,0.11555555555555555,0.09333333333333334,0.12,0.10222222222222223,0.1111111111111111,0.12444444444444444,0.12444444444444444,0.10222222222222223,0.09777777777777778,0.14222222222222222
161,20,900,0.08444444444444445,0.08,0.10666666666666667,0.11555555555555555,0.11555555555555555,0.13777777777777778,0.11555555555555555,0.08888888888888889,0.11555555555555555,0.11555555555555555
162,30,900,0.13777777777777778,0.1111111111111111,0.10222222222222223,0.1688888888888889,0.18222222222222223,0.08,0.1288888888888889,0.11555555555555555,0.07555555555555556,0.12
163,40,900,0.11555555555555555,0.11555555555555555,0.07111111111111111,0.09333333333333334,0.09333333333333334,0.13777777777777778,0.13333333333333333,0.11555555555555555,0.08444444444444445,0.10666666666666667
164,50,900,0.08888888888888889,0.11555555555555555,0.09333333333333334,0.10666666666666667,0.12444444444444444,0.08,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11555555555555555
165,60,900,0.09333333333333334,0.08444444444444445,0.09333333333333334,0.07111111111111111,0.07555555555555556,0.08444444444444445,0.1111111111111111,0.08888888888888889,0.07555555555555556,0.08444444444444445
166,70,900,0.08444444444444445,0.09333333333333334,0.1288888888888889,0.08444444444444445,0.11555555555555555,0.09333333333333334,0.10222222222222223,0.09333333333333334,0.10222222222222223,0.10666666666666667
167,80,900,0.09333333333333334,0.09333333333333334,0.07555555555555556,0.10222222222222223,0.10666666666666667,0.1111111111111111,0.09333333333333334,0.09333333333333334,0.08,0.08444444444444445
168,90,900,0.07555555555555556,0.09333333333333334,0.1111111111111111,0.07555555555555556,0.11555555555555555,0.10666666666666667,0.07555555555555556,0.11555555555555555,0.11555555555555555,0.10222222222222223
169,100,900,0.08888888888888889,0.07111111111111111,0.09777777777777778,0.08888888888888889,0.1111111111111111,0.10222222222222223,0.12444444444444444,0.10666666666666667,0.13333333333333333,0.06666666666666667
170,110,900,0.08,0.08888888888888889,0.08888888888888889,0.10222222222222223,0.08444444444444445,0.06666666666666667,0.07111111111111111,0.1288888888888889,0.08444444444444445,0.11555555555555555
171,120,900,0.07555555555555556,0.07111111111111111,0.1111111111111111,0.08444444444444445,0.07111111111111111,0.08444444444444445,0.10222222222222223,0.05333333333333334,0.10222222222222223,0.05333333333333334
172,130,900,0.08,0.07111111111111111,0.06666666666666667,0.08444444444444445,0.08,0.11555555555555555,0.1111111111111111,0.09777777777777778,0.10666666666666667,0.08888888888888889
173,140,900,0.06666666666666667,0.09777777777777778,0.10222222222222223,0.08,0.08,0.07111111111111111,0.1111111111111111,0.06222222222222222,0.09777777777777778,0.08444444444444445
174,150,900,0.06222222222222222,0.08,0.09777777777777778,0.07555555555555556,0.08888888888888889,0.08444444444444445,0.09777777777777778,0.07555555555555556,0.06222222222222222,0.1111111111111111
175,160,900,0.07111111111111111,0.08444444444444445,0.09333333333333334,0.07111111111111111,0.07555555555555556,0.08,0.04,0.06222222222222222,0.11555555555555555,0.08
176,170,900,0.07555555555555556,0.08444444444444445,0.07555555555555556,0.09333333333333334,0.08888888888888889,0.09333333333333334,0.10666666666666667,0.08444444444444445,0.09333333333333334,0.04888888888888889
177,180,900,0.07111111111111111,0.09333333333333334,0.10222222222222223,0.057777777777777775,0.04888888888888889,0.08444444444444445,0.08444444444444445,0.06222222222222222,0.04888888888888889,0.09333333333333334
178,190,900,0.06666666666666667,0.07111111111111111,0.08888888888888889,0.07555555555555556,0.07111111111111111,0.08,0.06666666666666667,0.08,0.04888888888888889,0.07555555555555556
179,200,900,0.08,0.06666666666666667,0.08444444444444445,0.08444444444444445,0.10222222222222223,0.09777777777777778,0.08888888888888889,0.09777777777777778,0.07111111111111111,0.044444444444444446
180,10,1000,0.124,0.128,0.116,0.128,0.136,0.108,0.128,0.1,0.128,0.116
181,20,1000,0.128,0.076,0.104,0.124,0.08,0.124,0.08,0.08,0.088,0.092
182,30,1000,0.112,0.096,0.108,0.116,0.076,0.124,0.084,0.112,0.084,0.088
183,40,1000,0.112,0.096,0.072,0.108,0.08,0.104,0.088,0.072,0.116,0.092
184,50,1000,0.12,0.116,0.104,0.092,0.136,0.124,0.096,0.112,0.092,0.088
185,60,1000,0.088,0.12,0.12,0.112,0.1,0.1,0.088,0.064,0.088,0.128
186,70,1000,0.092,0.104,0.084,0.088,0.068,0.076,0.088,0.108,0.108,0.112
187,80,1000,0.096,0.076,0.112,0.104,0.084,0.088,0.108,0.084,0.108,0.108
188,90,1000,0.088,0.1,0.092,0.084,0.096,0.1,0.08,0.112,0.088,0.096
189,100,1000,0.068,0.068,0.088,0.112,0.072,0.104,0.104,0.052,0.084,0.08
190,110,1000,0.076,0.104,0.104,0.108,0.108,0.092,0.112,0.092,0.064,0.092
191,120,1000,0.072,0.08,0.096,0.108,0.072,0.068,0.08,0.096,0.096,0.104
192,130,1000,0.1,0.076,0.104,0.08,0.076,0.068,0.04,0.1,0.068,0.092
193,140,1000,0.096,0.092,0.088,0.06,0.1,0.044,0.088,0.068,0.08,0.08
194,150,1000,0.044,0.08,0.088,0.068,0.092,0.056,0.1,0.116,0.084,0.084
195,160,1000,0.084,0.036,0.056,0.084,0.092,0.084,0.072,0.068,0.064,0.072
196,170,1000,0.08,0.1,0.1,0.084,0.064,0.08,0.084,0.092,0.076,0.1
197,180,1000,0.064,0.052,0.088,0.072,0.084,0.068,0.068,0.084,0.076,0.08
198,190,1000,0.064,0.084,0.044,0.108,0.096,0.076,0.096,0.08,0.064,0.08
199,200,1000,0.068,0.068,0.068,0.08,0.092,0.1,0.076,0.072,0.064,0.064
200,10,1500,0.104,0.09866666666666667,0.12,0.112,0.11733333333333333,0.112,0.128,0.12,0.10666666666666667,0.08533333333333333
201,20,1500,0.13333333333333333,0.10666666666666667,0.10133333333333333,0.08,0.10933333333333334,0.10133333333333333,0.10133333333333333,0.13066666666666665,0.12533333333333332,0.12
202,30,1500,0.12,0.10933333333333334,0.12,0.104,0.11466666666666667,0.104,0.10933333333333334,0.112,0.11733333333333333,0.104
203,40,1500,0.11733333333333333,0.10133333333333333,0.104,0.12533333333333332,0.08533333333333333,0.096,0.10666666666666667,0.09866666666666667,0.08266666666666667,0.09066666666666667
204,50,1500,0.07733333333333334,0.112,0.096,0.104,0.088,0.09066666666666667,0.08533333333333333,0.11733333333333333,0.096,0.11466666666666667
205,60,1500,0.112,0.09866666666666667,0.096,0.11466666666666667,0.088,0.104,0.072,0.08266666666666667,0.08266666666666667,0.10666666666666667
206,70,1500,0.06666666666666667,0.10933333333333334,0.10666666666666667,0.112,0.088,0.08266666666666667,0.08533333333333333,0.08533333333333333,0.096,0.07466666666666667
207,80,1500,0.09066666666666667,0.10133333333333333,0.09066666666666667,0.07733333333333334,0.06933333333333333,0.096,0.09866666666666667,0.104,0.07466666666666667,0.08533333333333333
208,90,1500,0.072,0.09333333333333334,0.06933333333333333,0.08,0.064,0.05333333333333334,0.096,0.09066666666666667,0.088,0.09333333333333334
209,100,1500,0.088,0.08266666666666667,0.088,0.10933333333333334,0.08533333333333333,0.10933333333333334,0.10133333333333333,0.096,0.088,0.11466666666666667
210,110,1500,0.104,0.112,0.09866666666666667,0.088,0.06133333333333333,0.09066666666666667,0.112,0.104,0.08,0.08266666666666667
211,120,1500,0.08533333333333333,0.08,0.08,0.08,0.07733333333333334,0.08,0.08,0.10133333333333333,0.07466666666666667,0.11466666666666667
212,130,1500,0.10133333333333333,0.10133333333333333,0.07466666666666667,0.06133333333333333,0.07733333333333334,0.08533333333333333,0.07733333333333334,0.08266666666666667,0.096,0.10933333333333334
